X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
120.984730838006,14.4419374868216,"1599655220",node,18.75,pharmacy,pharmacy,Rapa' Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,Gloria Diaz,,Las Piñas,150456236,3,2024/04/24 16:28:56+00,ad4beeb8f6c64a16a64fc290b9a2494e
120.969126584144,14.4635127570473,"1599655221",node,18.75,pharmacy,pharmacy,Rapa' Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,Alabang-Zapote Road,,Las Piñas,63294186,4,2018/10/08 03:04:40+00,93e68474d2ee4148b0b46064df051977
121.073495946984,14.5184888217721,"11954673647",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,152219539,1,2024/06/03 22:45:05+00,138b5c2dfa134926b648c95518802849
120.984163299342,14.4455823574166,"1599655225",node,15.625,pharmacy,,Y Generics Pharma,,,,,,,,,,,,,,,,,,,,,Aria,,Las Piñas,150453888,2,2024/04/24 15:36:54+00,c7e2ae7a8c1f4fcca6e2f554112706d7
121.052725842377,14.6328786660378,"11954780915",node,12.5,dentist,dentist,Dental Care Haven,,,,,,,,,,,,,,,,,,,,,,,,152222461,1,2024/06/04 02:13:50+00,bcc9b3fa0cf041e2bc94d8a6529aa750
120.330645419642,15.8230001195736,"11955558746",node,9.375,pharmacy,,RxMed Drugmart,,,,,,,,,,,,,,,,,,,,,,,,152236643,1,2024/06/04 10:16:58+00,fd7499d7fc3145f2805bd96bfdb9b501
120.330116353914,15.823835627682,"11955535150",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,152236643,1,2024/06/04 10:16:58+00,06826318132443b389f3204d1a6fb8aa
120.33031751959,15.8234834201106,"11955535149",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,152236643,1,2024/06/04 10:16:58+00,25f50f8cc5e442c3be29dd2e17a3d19f
121.072976771902,14.6361758552892,"11957038500",node,12.5,clinic,clinic,CIF Central Medical Clinic & Laboratory,,,,,,,,,,,,,,,,,,,,,,,,152265390,1,2024/06/04 23:36:34+00,91523900b34c4dfd856158d86a09d59d
121.100263051855,14.6030951656723,"11957627069",node,12.5,pharmacy,,Torres,,,,,,,,,,,,,,,,,,,,,Kaginhawaan Street,,,152268551,1,2024/06/05 03:56:10+00,a754dfdf2b204375aa42150101d2a62f
121.080001728771,14.604076937991,"1599510849",node,25,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,"150",E. Rodriguez Jr. Avenue,,Quezon City,152281288,2,2024/06/05 10:30:10+00,5099deb7fb1746b9b3c2947be6871e36
125.642029724389,7.23641304985696,"11958670466",node,12.5,pharmacy,pharmacy,Jaja Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152293345,1,2024/06/05 15:19:49+00,36c9f058e15247238c7b2a0fbdeaa7fe
125.642380842313,7.23646409564728,"1241534810",node,12.5,doctors,doctor,Lim's Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,152293345,2,2024/06/05 15:19:49+00,de7fa19b21a949feba29cf8221c2217f
125.64206945461,7.23565842711423,"1247887047",node,12.5,clinic,clinic,Davao Saint Martin De Porres Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,152293345,3,2024/06/05 15:19:49+00,bd4111ffdc7f48f4ac97cac7c4710d03
125.648578756795,7.11002115843709,"11958680208",node,12.5,dentist,dentist,Molar World,,,,,,,,,,,,,,,,,,,,,,,,152293345,1,2024/06/05 15:19:49+00,78dc93abdec540b9ae7eebbc9fc29648
125.648575487853,7.10997019646581,"2642004204",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,"8000",,152293345,4,2024/06/05 15:19:49+00,f3639ec867574b99b7e8f68cbc118084
125.641821098819,7.23679476172748,"11958679989",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,152293345,1,2024/06/05 15:19:49+00,caa67c871d6b4e7d91def927ec19f09e
121.078616870728,14.6078262470996,"1576882420",node,18.75,pharmacy,,Mercury Drug,,,,,,24/7,,,,,,,,,,,,,,,E. Rodriguez Jr. Avenue,,Quezon City,152313743,5,2024/06/06 05:52:18+00,eb4dc4ffc7654624a1f4330ddcf86c2e
121.058034185476,14.6344300724962,"11959753060",node,12.5,dentist,dentist,Your City Dentist,,,,,,,,,,,,,,,,,,,,,,,,152316753,1,2024/06/06 07:21:36+00,a3a1412969b84b9fb801d4c3511d92e7
125.136595095694,8.05352371891732,"11608836569",node,15.625,pharmacy,,Watsons,,,,,,,,,,,,,,,,,,,,,,"8700",Malaybalay,152320837,2,2024/06/06 09:03:20+00,17c9611b6540442f90ff5cf2b552f591
121.063046395936,14.6281490933531,"11959977229",node,12.5,dentist,dentist,SmileSolutions,,,,,,,,,,,,,,,,,,,,,,,,152323064,1,2024/06/06 09:53:02+00,d90706c6766b483689124fc4bb753d49
121.097131656648,14.5392778694801,"11961162016",node,9.375,pharmacy,,Welltrust Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152341075,1,2024/06/06 16:42:49+00,edace16ec0744e429a0ecfab6980c5dc
125.647305126608,7.19576467514088,"11962097701",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,152359399,1,2024/06/07 06:18:31+00,343d414dd67d4c10b5e1b9559eb7f0aa
125.613378954418,7.10899739278346,"2143796134",node,15.625,pharmacy,pharmacy,Gamot Publiko,,,,,,,,,,,no,,,,,,,,,,,,,152359399,3,2024/06/07 06:18:31+00,3e9bf0e78b5a41f7a35d4e02203341dd
120.75535502852,15.0726405804542,"11962352269",node,9.375,hospital,,freedaysacro,,,,,,,,,,,,,,,,,,,,,,,,152364694,1,2024/06/07 08:42:36+00,70b3338355db45e889b5af908b7509b8
121.062550941639,14.6289888762321,"11962951785",node,12.5,dentist,dentist,Diansen Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152380472,1,2024/06/07 14:55:59+00,3d7c67eda0784859ae5d83c52b5ab2ef
121.06143162229,14.6301414717375,"11962986612",node,12.5,dentist,dentist,Holy Trinity Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152381814,1,2024/06/07 15:26:56+00,e87c994fe1794a2b8e9711b8d49a777b
125.644636328638,7.13412323719351,"11409309374",node,12.5,pharmacy,pharmacy,Helen Pharmacare,,,,,,,,,,,,,,,,,,,,,,,,152383402,2,2024/06/07 16:02:50+00,94c1e6f6f8f74f238d6c26d10ca2f196
125.613624879457,7.09390837450954,"11963100411",node,12.5,pharmacy,pharmacy,Amesco Drug,,,,,,,,,,,,,,,,,,,,,,,,152384787,1,2024/06/07 16:38:21+00,884d5e9f062d47c9b239e74abae7681c
121.061203383066,14.6305239379793,"11963620004",node,12.5,dentist,dentist,Talagtag Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152395986,1,2024/06/07 23:38:24+00,7903b6d20b4e41d8876b7f6cc0c3d279
125.64734996979,7.19718808993781,"11963848621",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,152398598,1,2024/06/08 04:10:47+00,2efa032fe052467ca827b5fafb092252
125.647885321946,7.19302932485922,"11963848624",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,152398598,1,2024/06/08 04:10:47+00,33bb2bc9deb449e7b294b4e89c339a0c
125.614790047817,7.09728619766943,"11963848611",node,12.5,dentist,dentist,Dentocleene Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152398598,1,2024/06/08 04:10:47+00,7e725b50f02b41ee95e30ec8d662152d
121.056694422073,14.5849380355608,"11963888484",node,15.625,clinic,clinic,Keralty MegaClinic,Keralty Clinics,,,,,,,,,,,,,,,,,,,,,,,152398788,1,2024/06/08 04:27:54+00,bba018fd63b144ca8dd394474535f174
121.064323462703,14.628927939796,"11964276881",node,12.5,clinic,clinic,5CircleFrames,,,,,,,,,,,,,,,,,,,,,,,,152410459,1,2024/06/08 11:48:26+00,ff8674ff289846628665165519eaaea1
121.064330838778,14.628927939796,"11964229759",node,9.375,,laboratory,OneTrue Medical Clinic and Laboratory,,,,,,,,,,,,,,,,,,,,,,,,152410441,1,2024/06/08 11:47:55+00,d602ed2d70a24b9ea348dab4ac1f8eda
121.064204774955,14.6289210666354,"11964282444",node,15.625,dentist,dentist,Orthodocs Dental Clinic,Arciaga Dela Cruz,,,,,,,,,,,,,,,,,,,,,,,152410573,1,2024/06/08 11:51:47+00,6d9638dab0fc455faf5e8fe18f3c23e5
121.084104754193,14.6055845909148,"11965774149",node,12.5,clinic,clinic,TopChoice Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,152437536,1,2024/06/09 03:09:20+00,aac5f58021484f16af4c99232a07cdcb
121.071461826722,14.6230371382456,"11965922706",node,9.375,,laboratory,Crosmedica Medical Laboratory and Diagnostic Services,,,,,,,,,,,,,,,,,,,,,,,,152439565,1,2024/06/09 05:44:16+00,09bb9eb000cd4a61915a3de19f092edf
121.071501556943,14.622868997268,"4574914791",node,12.5,pharmacy,pharmacy,K2 Drug Store,,,,,,,,,,,,,,,,,,,,,,,,152439504,4,2024/06/09 05:41:10+00,26ecf1595764487f84c7b3e14836232c
121.071657795618,14.6223984372238,"11965857368",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,152439677,1,2024/06/09 05:50:35+00,10d9bc6e6c034c12a84d82257d703d5c
121.071589399288,14.6226210605721,"11965869621",node,12.5,pharmacy,pharmacy,Bucad Drugstore and General Merchandise,,,,,,,,,,,,,,,,,,,,,,,,152439611,1,2024/06/09 05:46:48+00,1f8408eb22134d3cb377ab7278de8859
121.071574144225,14.6226733636479,"11965907058",node,12.5,pharmacy,pharmacy,Quebong Drugstore & Medical Supplies,,,,,,,,,,,,,,,,,,,,,,,,152439596,1,2024/06/09 05:45:48+00,e21d3aa0a3684b4d91f59dfac85bc6c3
125.628829819452,7.0929246743531,"11966749120",node,12.5,pharmacy,pharmacy,MK Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152461018,1,2024/06/09 15:51:32+00,302b5f09d70747f2ad8b2d8d754968c0
123.890923668523,10.3103051317376,"2105137357",node,15.625,clinic,clinic,Feminine Fertility Center,,Bing,,,,,,,,,,,,,,,,,,,,,,152474537,2,2024/06/10 00:29:55+00,b528129b79714af6a5e69613c219bb3e
123.893292729636,10.3106747736676,"3176240270",node,25,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Fuente Osmeña,"6000",Cebu City,152474537,5,2024/06/10 00:29:55+00,90ec21b599ab406ea51486f94d8b1755
125.613433939703,7.10894257513672,"11962117172",node,12.5,pharmacy,pharmacy,New Botica Concepcion,,,,,,,,,,,,,,,,,,,,,,,,152483101,2,2024/06/10 07:01:35+00,acbb72f63610452483c59a20128c7af3
120.972430059822,14.5998189311789,"9896483242",node,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-22:00,,,,,yes,no,,,,,,,,,,,,152487363,3,2024/06/10 09:05:12+00,c2ffadd905404c0bafdb3847c2b4de71
125.509010094492,8.94327833112575,"11968828668",node,34.375,clinic,clinic,Dr Joyce Aesthetics,Lorjean Joyce Cubillas-Labastida,,,business,,Mo-Sa 10:00-18:00,,,,,,no,,,,,,,,,Acostaville,"8600",Butuan City,152493707,1,2024/06/10 11:48:12+00,b9824a5f40c542aeaaaf0780a43303c6
121.07069588841,14.6258761726696,"11969234126",node,12.5,dentist,dentist,Dentista ng Bayan,,,,,,,,,,,,,,,,,,,,,,,,152501361,1,2024/06/10 14:43:20+00,00183ef9e75448a685af7ba974ed3366
121.062607435667,14.6134760689337,"11971093023",node,12.5,clinic,clinic,Madrid Polyclinic & Diagnostic Center Inc.,,,,,,,,,,,,,,,,,,,,,,,,152521668,1,2024/06/11 03:01:56+00,9820886ba6b54349ae7347d57ca6c480
121.062404677429,14.6133477419961,"11971102985",node,12.5,clinic,clinic,Madrid Polyclinic & Diagnostic Center Inc.,,,,,,,,,,,,,,,,,,,,,,,,152521718,1,2024/06/11 03:07:53+00,5205538fcb2742509da4f82887abf284
121.062393529498,14.6138891291221,"11971110182",node,12.5,dentist,dentist,GMC Peralta Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152521830,1,2024/06/11 03:19:50+00,fcde9456f89f4a109ae346167984831e
121.062094127916,14.6141209725639,"11971111546",node,12.5,dentist,dentist,Nancy Alindogan Chua,,,,,,,,,,,,,,,,,,,,,,,,152522012,1,2024/06/11 03:35:57+00,c62423eb211d4cb9ae5f76c91597ae60
121.061893548974,14.6146251440397,"11971149269",node,15.625,clinic,clinic,St. Rita Family Clinic,,,"gynaecology;paediatrics",,,,,,,,,,,,,,,,,,,,,152522182,1,2024/06/11 03:48:27+00,738f261ac095454c96d01ecd27eebdaa
121.061658436589,14.6149599172525,"11971144695",node,12.5,clinic,clinic,FMN Skin Care Center,,,,,,,,,,,,,,,,,,,,,,,,152522262,1,2024/06/11 03:52:29+00,59848a334cff4dda8161f03f79b7eef5
121.061617281445,14.6149621803663,"11971130476",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,152522289,1,2024/06/11 03:54:25+00,20edc63baca94ee0b3fb4842ea704af5
121.028366690651,14.5621261831598,"452375403",node,21.875,pharmacy,pharmacy,Watsons,,,,,,,,,,,yes,,,,,,,,,,Jupiter Street,,Makati,152537232,12,2024/06/11 10:47:39+00,ab63de03f7124858af3e98b63c18df18
121.061195420258,14.6144317735335,"11971811871",node,12.5,pharmacy,pharmacy,Farmacia ni Dok,,,,,,,,,,,,,,,,,,,,,,,,152538089,1,2024/06/11 11:07:36+00,22be582623054206afef890455855b96
125.623603367547,7.08132294689452,"11972286428",node,12.5,pharmacy,pharmacy,Medlife Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152546350,1,2024/06/11 14:26:47+00,a6b45b79902045f09371a52a79a65270
125.624094127978,7.08174547863351,"11972286430",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,152546350,1,2024/06/11 14:26:47+00,68fcad76858a4ad7beeee9aed09b9eff
125.624181132133,7.08185192880379,"11972286431",node,12.5,pharmacy,pharmacy,Euzerl Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152546350,1,2024/06/11 14:26:47+00,b8aca838b0f94500a7996ccff703762f
125.622658894698,7.08072582011243,"11972286423",node,12.5,pharmacy,pharmacy,Blueviem Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152546350,1,2024/06/11 14:26:47+00,d6bf3779bd8d44e1877b141b6328f58e
,,"403178553",way,15.625,clinic,paramedic,Kalawaan Health Center,,,,,,,,,,,,,,,,,,,,,Kayumito Street,,,141324368,4,2023/09/16 01:16:46+00,6c68501ad6a0463094fed519ec8b07cb
125.729610051354,9.5735638383423,"11968171666",node,12.5,doctors,doctor,Dr. Guillermo Chan Almacen,,,,,,,,,,,,,,,,,,,,,,,,152571599,2,2024/06/12 06:23:34+00,e5051cb2ac7844f991523e5e295b2f7c
122.547918145121,10.7066762803577,"11975313574",node,15.625,pharmacy,pharmacy,,,,,,,24/7,,,,,,,,,,,,,,,Donato Pison Avenue,,,152585366,1,2024/06/12 12:32:48+00,265baa4a58d548aeac85ee7ed942131c
121.048802357321,14.6744580187394,"1607237277",node,12.5,pharmacy,pharmacy,Philand Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,126709015,3,2022/09/27 18:12:49+00,75857c5c24bb46acad952e6c3300588e
121.061322154634,14.6157306332493,"5624708221",node,25,dentist,dentist,Ohana Dentistry,,,,,,"Mo-Sa 09:00-18:00; Su 12:00-19:00",,,,,,,,,,,,,,"55",15th Avenue,"1109",,152593407,4,2024/06/12 15:40:42+00,37fecf344a804c569acf35bdb3f0a182
121.061150157981,14.6163590245302,"11975723739",node,12.5,dentist,dentist,Glodent Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152594048,1,2024/06/12 15:52:39+00,d935ed70e5024c7c9a5bb7e602439b96
121.061264822416,14.6166406564768,"11975746673",node,12.5,dentist,dentist,Dental Solutions,,,,,,,,,,,,,,,,,,,,,,,,152594621,1,2024/06/12 16:04:30+00,707527c306b440739c7d0900fe6e11af
121.061193324782,14.6168187719193,"11975896870",node,12.5,dentist,dentist,Ecodent,,,,,,,,,,,,,,,,,,,,,,,,152597067,1,2024/06/12 16:54:54+00,aadaf469c45043ea8c6bffd9775f0734
121.052855678058,14.5048795446844,"10580879939",node,28.125,,laboratory,South Triumph Healthcare Services Co.,,,"blood_check;urology;hepatology;gynaecology",,,Mo-Sa 08:00-17:00,,,,,,,,,,,,,,"01",Ballecer Street,"1630",Taguig,152597306,2,2024/06/12 16:59:31+00,3626d6cb13e2476eadc36e7ec829e9d6
121.066290946835,14.7609340299615,"9866109404",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,152607393,2,2024/06/12 22:35:42+00,85dc5ac2d621429ea5c95a72a0c79b75
121.060325127252,14.616582988983,"11977322698",node,12.5,dentist,dentist,Dr. Salome D. Atienza Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152611732,1,2024/06/13 03:50:39+00,66aaf492c4244b2eabf5d81aae7a7e1f
121.059479728498,14.6161588646824,"11977439723",node,12.5,dentist,dentist,First Impressions Dental Center,,,,,,,,,,,,,,,,,,,,,,,,152611960,1,2024/06/13 04:05:14+00,b84b41459a85447997e41d8372f9cb67
121.057827655382,14.6154934253895,"11977613495",node,15.625,clinic,clinic,Montecino Clinic,,,"gynaecology;paediatrics",,,,,,,,,,,,,,,,,,,,,152617264,1,2024/06/13 06:56:23+00,ab91a428e8eb4684948f3165b2a0a629
121.055769143782,14.6144365512183,"11977635111",node,12.5,dentist,dentist,Mar-Tan Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152618010,1,2024/06/13 07:15:52+00,229239670b8a434eaac6454a7f53d360
121.060720250167,14.5131314445397,"6899531286",node,15.625,pharmacy,,Cost You Less Pharmacy,,,,,,,,,,,,,,,,,,,,,Pag-asa Street,,Taguig,152643309,3,2024/06/13 17:20:50+00,ee498537671c4551a23408f1f1f90cc8
121.060719244339,14.5131486274412,"11978824223",node,15.625,pharmacy,,Calimag Pharmacy,,,,,,,,,,,,,,,,,,,,,Pag-asa Street,,Taguig,152643309,1,2024/06/13 17:20:50+00,3180915f41b642329175c9a60cf752cf
120.997150220119,14.5547785230189,"3945155762",node,28.125,pharmacy,pharmacy,TGP,S & T Pharmaceuticals Inc.,,,,,,,,,,yes,,,,,,,,,"2036",Taft Avenue,,Pasay,152646108,5,2024/06/13 18:46:07+00,bcbd551071414936a13e90f026765752
121.050441773763,14.6195509370777,"11979334296",node,12.5,pharmacy,pharmacy,K2 Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152653377,1,2024/06/13 23:37:42+00,ef95276afaad45549f273750bc22bc85
121.050197441285,14.6193295710149,"11979341356",node,12.5,dentist,dentist,Martinez Dental,,,,,,,,,,,,,,,,,,,,,,,,152653426,1,2024/06/13 23:41:02+00,a78f5880ddbe4783bbb878993b4bc665
121.050180928936,14.6193625957134,"11979326730",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,152653410,1,2024/06/13 23:39:51+00,0de0abe3b0df4e138576e4bc28121662
121.050357367998,14.6190888427558,"11979337683",node,12.5,pharmacy,pharmacy,Joccs Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,152653503,1,2024/06/13 23:46:21+00,06994be0a60d4529848d14b39cf1e774
121.050008680826,14.6190706540259,"11979346867",node,12.5,dentist,dentist,Ibarra Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152653533,1,2024/06/13 23:49:04+00,45a293444dd94920bd27d27d2e265444
121.104867650363,14.6050744682877,"4034184094",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,F. P. Felix Avenue,,Pasig,152654211,5,2024/06/14 00:37:28+00,5d1cf503332e4c31b0c5d52a669188b5
121.034709528239,14.8019049403117,"10766343575",node,12.5,dentist,dentist,JD Cruz Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152659905,2,2024/06/14 05:53:35+00,5c4ef0d6e5cd427690bf7e44d22f0fcf
122.548310166732,10.7065947244398,"5277516027",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,24/7,,,,,,,,,,,,,,,Donato Pison Avenue,,,152677041,5,2024/06/14 12:53:03+00,d11ee192d89b470cab30cd67fa3a4385
121.034108294325,14.6610467222046,"11981019698",node,12.5,clinic,clinic,Marcelo Delos Santos Child and Adult Clinic,,,,,,,,,,,,,,,,,,,,,,,,152682623,1,2024/06/14 14:39:13+00,986985c5a9c14d24bbf3615dbca59bfa
121.034505345078,14.6614677452011,"11981033199",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,152683433,1,2024/06/14 14:51:32+00,927aecf0a253401aaf2f6fef9aa493b3
121.034695446642,14.6617137540592,"11981069955",node,12.5,dentist,dentist,Manaloto Dental,,,,,,,,,,,,,,,,,,,,,,,,152683733,1,2024/06/14 14:56:28+00,c5674c93415c47e6a5f87c7fe0b74ce3
121.035487871768,14.6612231612665,"11982107625",node,12.5,dentist,dentist,Brilliant Smile Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152701899,1,2024/06/14 23:47:03+00,c511eeed67da46a19e51b4007115d69a
121.034404846059,14.6616546616418,"11982183164",node,12.5,clinic,clinic,Dr. Noel Mariano Santos Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,152703229,1,2024/06/15 01:42:25+00,3b66523e6b574a0cb284d0a4bfea67cf
121.032507099361,14.6620597590222,"11982427053",node,15.625,dentist,dentist,Rd. 8 Dental Clinic,Dr. Mariel Talamayan - Abarro,,,,,,,,,,,,,,,,,,,,,,,152707819,1,2024/06/15 06:52:31+00,4f8fff891de6403f838191e4c079a273
121.032316159607,14.662135782884,"11982442913",node,12.5,dentist,dentist,Dentalite Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152707957,1,2024/06/15 06:57:14+00,e8dc3682d44e4db8a51be00c04ebc3f0
121.03200686738,14.6619943801774,"11982437875",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,152708140,1,2024/06/15 07:02:37+00,4c1ca6809b6d4773b00a1eec5614d6e1
122.090012679276,18.349303556776,"11982919352",node,21.875,clinic,clinic,Baua Health Center,LGU Baua,,,barangay_government,,,,,,,,,,,,,,,,,,,Gonzaga,152721743,1,2024/06/15 13:31:15+00,79bda5b6c6d2448f8a19dd97a44dcd45
122.009588988878,18.2822945994934,"11982919351",node,21.875,clinic,clinic,Calayan Health Center,LGU Calayan,,,barangay_government,,,,,,,,,,,,,,,,,,,Gonzaga,152721743,1,2024/06/15 13:31:15+00,eb1b9091a88e4cbcbe71e1f422f45262
,,"403817950",way,9.375,dentist,,Laurente Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,37837776,1,2016/03/15 08:43:54+00,322195178d54415ab0c84334d93be7ea
,,"403818287",way,15.625,clinic,,Medical Mission Group Clinic,,,,,,,,,,,,,,,,,,,,,"Osmeña Street, Bag-ong Lungsod",,Tandag City,158147763,4,2024/10/20 22:27:02+00,95e2b7f8072d483b9409c1dff2b92cb6
,,"403828078",way,9.375,hospital,,Casiguran Distric Hospitat,,,,,,,,,,,,,,,,,,,,,,,,37838898,1,2016/03/15 09:41:07+00,99850903de7c4cd29fb29dae425774e1
125.473829235216,9.50710909249756,"6740389086",node,18.75,doctors,,Mansayao Barangay Health Station,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,"8407",Mainit,152737916,2,2024/06/15 20:44:31+00,a13ce6e7462e4996b279395e3dd759ee
123.372458365516,13.4093871795876,"11984312525",node,12.5,dentist,dentist,Dotillos Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152741604,1,2024/06/15 23:55:06+00,d6d1014d3ab34155bf5ea88ea62332f5
123.274142245509,13.5558517174512,"11984469536",node,12.5,dentist,dentist,F.G Lopez Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152742073,1,2024/06/16 00:38:29+00,a2d79ef58b834179a02f53c79881d3a3
121.551634069805,15.7572284988375,"11413780269",node,9.375,pharmacy,,Wadi Drugstore,,,,,,,,,,,,,,,,,,,,,,,,152749449,2,2024/06/16 08:10:55+00,df49413916924eecb7ef74385925b94a
123.274714645677,13.555499845156,"11985672583",node,12.5,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,,,,152766283,1,2024/06/16 15:40:30+00,99b1f4ef47c14ceeb3bb22f74c637251
123.274533680387,13.5552704324662,"11985669332",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,152766322,1,2024/06/16 15:41:36+00,09cedaddb81c4d5bb14d8898a29e3716
123.275022261523,13.5549118546484,"11985669536",node,12.5,clinic,clinic,Bascuña Clinic,,,,,,,,,,,,,,,,,,,,,,,,152766832,1,2024/06/16 15:53:34+00,1a06041e430e485c8fc69cb5432c7478
123.274778934874,13.554805069202,"11985667712",node,12.5,pharmacy,pharmacy,Modern Gen-RX,,,,,,,,,,,,,,,,,,,,,,,,152766993,1,2024/06/16 15:57:47+00,9a07eb4a48934eacafb8055dde5f952f
123.27497322739,13.5545209226844,"11985672548",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,152767086,1,2024/06/16 16:00:05+00,6ac799b1b1504da98683d50fd7ab1d06
123.275323088028,13.5545307295111,"11985682640",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,152767254,1,2024/06/16 16:03:54+00,e96c9ecc5d08447799554efaeee0f511
123.275305821308,13.5540457525935,"11985689842",node,12.5,pharmacy,pharmacy,Zapanta Botica,,,,,,,,,,,,,,,,,,,,,,,,152767470,1,2024/06/16 16:09:37+00,1876c9baf69f41cab690a88d6a10123e
123.275595499881,13.553455582791,"11383989312",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,152779888,2,2024/06/16 23:07:11+00,cb3f2f921fbf4d2783c3d87485ab4e7c
123.194510561142,13.6332924561475,"642995619",node,12.5,pharmacy,pharmacy,South Star,,,,,,,,,,,,,,,,,,,,,,,,152781825,2,2024/06/17 01:20:17+00,684e3d4912b74d75ac2b96243c08b15c
123.191564825091,13.6303936587539,"11986526643",node,12.5,dentist,dentist,Martinez - Pinoy Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,152782489,1,2024/06/17 02:06:57+00,1370e0075f6e46719318eb84dda2aba3
123.190008976224,13.6289453497046,"11986524271",node,12.5,pharmacy,pharmacy,Bonixmed Drugstore,,,,,,,,,,,,,,,,,,,,,,,,152782726,1,2024/06/17 02:26:03+00,e60ec13a17294da88f2fc51c64a866ea
123.190105284291,13.6290184399002,"11986491652",node,9.375,,laboratory,Humacare Medical Diagnostics,,,,,,,,,,,,,,,,,,,,,,,,152782772,2,2024/06/17 02:29:13+00,06491f40ae20459f9fb7e112c1c0103b
